t_author_id,rt_author_id,weight,mention
557938091,24252027,1,@declanoscanlon
320556534,2182471615,1,@declanoscanlon
320556534,772153183,1,@declanoscanlon
989275108400300032,1215254421665472512,2,@declanoscanlon
320556534,1217843410234740737,1,@declanoscanlon
320556534,1209483347635900416,1,@declanoscanlon
41652832,1169351226674176000,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
320556534,44167281,1,@declanoscanlon
41652832,1104759620495704064,1,@declanoscanlon
557938091,1206297737479766017,1,@declanoscanlon
557938091,1216178594554183680,1,@declanoscanlon
1196941237829480448,2338214224,1,@declanoscanlon
1203739301336489984,1203739301336489984,1,@declanoscanlon
557938091,1208795851717562369,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
1209312707696041984,918707660,2,@declanoscanlon
256982698,1206377938716971009,2,@declanoscanlon
1205875187150991360,1144105477216886784,2,@declanoscanlon
320556534,1215480537068048386,1,@declanoscanlon
320556534,3177016166,1,@declanoscanlon
1209312707696041984,1207639548206993408,2,@declanoscanlon
3846148359,1144105477216886784,1,@declanoscanlon
1209312707696041984,1209312707696041986,2,@declanoscanlon
375287428,557938091,1,@declanoscanlon
1107996871,1216178594554183680,1,@declanoscanlon
41652832,1209312707696041986,1,@declanoscanlon
320556534,14559227,1,@declanoscanlon
1102183441322426368,14559227,1,@declanoscanlon
320556534,1307452789,1,@declanoscanlon
320556534,948253390857015296,1,@declanoscanlon
320556534,908024304339734528,1,@declanoscanlon
41652832,14559227,1,@declanoscanlon
41652832,1144105477216886784,1,@declanoscanlon
320556534,3038753806,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
320556534,1216178594554183680,1,@declanoscanlon
320556534,1214594442914611200,1,@declanoscanlon
320556534,2828238654,1,@declanoscanlon
1205638720457715712,72753817,1,@declanoscanlon
320556534,1216470077186301952,1,@declanoscanlon
320556534,739555364,1,@declanoscanlon
320556534,1206716103415738368,1,@declanoscanlon
857589911511281664,1215486519433101312,1,@declanoscanlon
1102183441322426368,1138880280410898432,1,@declanoscanlon
320556534,1205134114019520513,1,@declanoscanlon
320556534,1049003539182190592,1,@declanoscanlon
320556534,842447610254364672,1,@declanoscanlon
320556534,871203774848581632,1,@declanoscanlon
320556534,3312474896,1,@declanoscanlon
320556534,874712032381026304,1,@declanoscanlon
320556534,797092892724568066,1,@declanoscanlon
1176127617994514432,1208026648081321984,1,@declanoscanlon
320556534,17972741,1,@declanoscanlon
316495129,1216658127589990400,1,@declanoscanlon
320556534,1030292732609224704,1,@declanoscanlon
320556534,1205937146076565504,1,@declanoscanlon
320556534,852588289,1,@declanoscanlon
320556534,69873159,1,@declanoscanlon
616094482,60518078,1,@declanoscanlon
316495129,60518078,1,@declanoscanlon
1165829340162142208,60518078,1,@declanoscanlon
358817630,796185230902034432,2,@declanoscanlon
320556534,864807148827660288,1,@declanoscanlon
320556534,1174221961171521541,1,@declanoscanlon
320556534,616094482,1,@declanoscanlon
1102183441322426368,616094482,1,@declanoscanlon
68064142,1206350921409662977,1,@declanoscanlon
1165829340162142208,1180965314596655105,1,@declanoscanlon
1165829340162142208,1165829340162142208,1,@declanoscanlon
1165829340162142208,1165829340162142208,1,@declanoscanlon
761625050717888512,358817630,1,@declanoscanlon
982998157779980288,1211470546719793153,1,@declanoscanlon
708780058249396224,1206716342419836928,1,@declanoscanlon
1204275690113323008,1211470546719793153,2,@declanoscanlon
316495129,1165829340162142208,1,@declanoscanlon
151625471,1206712016796372994,1,@declanoscanlon
16372782,1206712016796372994,1,@declanoscanlon
256982698,1206712016796372994,2,@declanoscanlon
557938091,1211470546719793153,1,@declanoscanlon
114052092,1211470546719793153,1,@declanoscanlon
1204652834324668416,1211470546719793153,1,@declanoscanlon
1204652834324668416,1211470546719793153,1,@declanoscanlon
320556534,1439946865,1,@declanoscanlon
33099420,627007835,1,@declanoscanlon
1107996871,1203397151738486787,1,@declanoscanlon
320556534,1219363119589470215,1,@declanoscanlon
320556534,1468445892,1,@declanoscanlon
320556534,900364982570844160,1,@declanoscanlon
320556534,911560670,1,@declanoscanlon
1205638720457715712,133976967,1,@declanoscanlon
320556534,2743077318,1,@declanoscanlon
41652832,1215616440092561409,1,@declanoscanlon
1206765635990171648,28237043,2,@declanoscanlon
320556534,403688775,1,@declanoscanlon
1208795851717562368,1216068458049343488,1,@declanoscanlon
188748752,900364982570844160,1,@declanoscanlon
138843333,454090001,1,@declanoscanlon
138843333,454090001,1,@declanoscanlon
138843333,454090001,1,@declanoscanlon
320556534,780903154225262592,1,@declanoscanlon
454090001,138843333,1,@declanoscanlon
1102183441322426368,489899095,1,@declanoscanlon
1102183441322426368,1206350921409662977,1,@declanoscanlon
138843333,454090001,1,@declanoscanlon
1205638720457715712,1216064604964519938,1,@declanoscanlon
1205638720457715712,796772742494322688,1,@declanoscanlon
1190755251655258112,138843333,1,@declanoscanlon
1205684557338595328,14559227,1,@declanoscanlon
320556534,1216064604964519938,1,@declanoscanlon
320556534,1206716342419836928,1,@declanoscanlon
1272310711,454090001,1,@declanoscanlon
320556534,963489906663329793,1,@declanoscanlon
320556534,1192518223142539265,1,@declanoscanlon
320556534,3026416094,1,@declanoscanlon
320556534,2192010002,1,@declanoscanlon
188748752,825074418011471874,1,@declanoscanlon
1205684557338595328,1206716342419836928,1,@declanoscanlon
320556534,1211095510112555009,1,@declanoscanlon
320556534,1205652879920553986,1,@declanoscanlon
320556534,846390040959823874,1,@declanoscanlon
262898643,1218205975976513539,1,@declanoscanlon
1196941237829480448,26307708,1,@declanoscanlon
1176127617994514432,29588673,1,@declanoscanlon
1107996871,1212792507957800960,1,@declanoscanlon
1102183441322426368,30350894,1,@declanoscanlon
711183575,1477921363,1,@declanoscanlon
1102183441322426368,256982698,1,@declanoscanlon
320556534,2476070574,1,@declanoscanlon
1102183441322426368,1169338766508593152,1,@declanoscanlon
1102183441322426368,1104759620495704064,1,@declanoscanlon
1205566030971637760,1206716342419836928,1,@declanoscanlon
1206765635990171648,1206371961095495682,2,@declanoscanlon
992037864828555264,100396728,1,@declanoscanlon
1965858169,1206371961095495682,2,@declanoscanlon
992037864828555264,1206716342419836928,1,@declanoscanlon
320556534,356195126,1,@declanoscanlon
2338214224,1129184099070074880,1,@declanoscanlon
992037864828555264,2828238654,1,@declanoscanlon
230371636,1212792507957800960,1,@declanoscanlon
1102183441322426368,2828238654,1,@declanoscanlon
188748752,1206048442205777921,1,@declanoscanlon
68064142,876573101546516484,1,@declanoscanlon
188748752,1215593989149249536,1,@declanoscanlon
1205638720457715712,1215593989149249536,1,@declanoscanlon
320556534,1163986767864840192,1,@declanoscanlon
320556534,1206270342580322304,1,@declanoscanlon
320556534,1102183441322426368,1,@declanoscanlon
320556534,1209483347635900416,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
1102183441322426368,1205908477266350081,1,@declanoscanlon
1102183441322426368,1208795851717562369,1,@declanoscanlon
1196941237829480448,2338214224,1,@declanoscanlon
1196941237829480448,2338214224,1,@declanoscanlon
33099420,1204423229076656128,1,@declanoscanlon
1107996871,1209483347635900416,1,@declanoscanlon
1206300160155963392,104875701,1,@declanoscanlon
1205638720457715712,1209483347635900416,1,@declanoscanlon
1203739301336489984,236139265,1,@declanoscanlon
1203739301336489984,236139265,1,@declanoscanlon
1196941237829480448,1196941237829480448,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
785548293430452224,1215714060471283712,1,@declanoscanlon
1107996871,1204765163230048256,1,@declanoscanlon
1205638720457715712,28391565,1,@declanoscanlon
236139265,1203739301336489984,1,@declanoscanlon
857589911511281664,1176127617994514435,1,@declanoscanlon
1206300160155963392,557938091,1,@declanoscanlon
1107996871,242298208,1,@declanoscanlon
1204275690113323008,1210272949984514053,2,@declanoscanlon
711183575,1477921363,1,@declanoscanlon
711183575,711183575,1,@declanoscanlon
2338214224,2338214224,1,@declanoscanlon
1209312707696041984,1207724406526631938,2,@declanoscanlon
1196941237829480448,2338214224,1,@declanoscanlon
2338214224,1196941237829480448,1,@declanoscanlon
320556534,1207724406526631938,1,@declanoscanlon
236139265,1203739301336489984,1,@declanoscanlon
320556534,1206690625128730624,1,@declanoscanlon
1206300160155963392,1104759620495704064,1,@declanoscanlon
822946191130447872,1209483347635900416,1,@declanoscanlon
41652832,1104759620495704064,1,@declanoscanlon
1204275690113323008,1209483347635900416,2,@declanoscanlon
1209312707696041984,1209483347635900416,2,@declanoscanlon
557938091,1209483347635900416,1,@declanoscanlon
320556534,603767399,1,@declanoscanlon
992037864828555264,1204652834324668416,1,@declanoscanlon
557938091,16591872,1,@declanoscanlon
557938091,1203739301336489984,1,@declanoscanlon
16591872,557938091,1,@declanoscanlon
1205638720457715712,1160308021018419200,1,@declanoscanlon
557938091,16591872,1,@declanoscanlon
989275108400300032,1205569098173825030,2,@declanoscanlon
1203739301336489984,557938091,1,@declanoscanlon
16591872,557938091,1,@declanoscanlon
1206331534262841344,1218214425355792386,1,@declanoscanlon
14365503,1218214425355792386,1,@declanoscanlon
320556534,1208795851717562369,1,@declanoscanlon
320556534,62164075,1,@declanoscanlon
320556534,275397354,1,@declanoscanlon
177754338,1205664150397112320,1,@declanoscanlon
1206300160155963392,1207441693877948416,1,@declanoscanlon
982998157779980288,982998157779980288,1,@declanoscanlon
34310712,826133244823367686,1,@declanoscanlon
992037864828555264,1208795851717562369,1,@declanoscanlon
34310712,1208795851717562369,1,@declanoscanlon
1205638720457715712,1104759620495704064,1,@declanoscanlon
320556534,897346643288182785,1,@declanoscanlon
320556534,1209312707696041986,1,@declanoscanlon
26139914,1216178594554183680,1,@declanoscanlon
26139914,1216178594554183680,1,@declanoscanlon
557938091,557938091,1,@declanoscanlon
808787640,783821936384217089,1,@declanoscanlon
1205638720457715712,876183967048839169,1,@declanoscanlon
320556534,155511965,1,@declanoscanlon
1205684557338595328,308108279,1,@declanoscanlon
1204428882809643008,1203739301336489984,1,@declanoscanlon
1161336366,789628995709104128,2,@declanoscanlon
1205684557338595328,1216510678741278721,1,@declanoscanlon
1205684557338595328,1205911336108068865,1,@declanoscanlon
1205684557338595328,3126880317,1,@declanoscanlon
42698622,25728028,2,@declanoscanlon
320556534,1044729544152731648,1,@declanoscanlon
1204428882809643008,557938091,1,@declanoscanlon
1204275690113323008,1212792507957800960,2,@declanoscanlon
1147155238018846720,1212792507957800960,1,@declanoscanlon
557938091,557938091,1,@declanoscanlon
177754338,1165829340162142208,1,@declanoscanlon
1205638720457715712,1212857293835911168,1,@declanoscanlon
320556534,1055930895125938177,1,@declanoscanlon
34310712,1043524031679467522,1,@declanoscanlon
1209312707696041984,1209312707696041986,2,@declanoscanlon
1203739301336489984,557938091,1,@declanoscanlon
34310712,213074942,1,@declanoscanlon
1205638720457715712,2420683016,1,@declanoscanlon
1205638720457715712,948253915346292736,1,@declanoscanlon
104686580,1206763165557698561,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
1203739301336489984,3040895201,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
557938091,3040895201,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
104686580,104686580,1,@declanoscanlon
1203739301336489984,557938091,1,@declanoscanlon
104686580,1206763165557698561,1,@declanoscanlon
104686580,1206763165557698561,1,@declanoscanlon
1165829340162142208,1165829340162142208,1,@declanoscanlon
1205684557338595328,1215378339864743943,1,@declanoscanlon
1203739301336489984,557938091,1,@declanoscanlon
328252395,1203739301336489984,1,@declanoscanlon
989275108400300032,2741962564,2,@declanoscanlon
1208795851717562368,798374156391874560,1,@declanoscanlon
3413194138,1208795851717562369,1,@declanoscanlon
320556534,1104759620495704064,1,@declanoscanlon
1165829340162142208,1147155238018846720,1,@declanoscanlon
270739836,17043460,1,@declanoscanlon
320556534,2998882729,1,@declanoscanlon
1203739301336489984,26139914,1,@declanoscanlon
1203739301336489984,328252395,1,@declanoscanlon
1205638720457715712,1209312707696041986,1,@declanoscanlon
3413194138,1651667904,1,@declanoscanlon
320556534,1651667904,1,@declanoscanlon
3413194138,1207441693877948416,1,@declanoscanlon
104875701,1144105477216886784,1,@declanoscanlon
518748420,1144105477216886784,1,@declanoscanlon
1204652834324668416,1144105477216886784,1,@declanoscanlon
1205638720457715712,1215714060471283712,1,@declanoscanlon
822946191130447872,1144105477216886784,1,@declanoscanlon
1205868329455493120,1144105477216886784,1,@declanoscanlon
1206300160155963392,1215362036609224705,1,@declanoscanlon
1205638720457715712,1206952319268597761,1,@declanoscanlon
1209312707696041984,1144105477216886784,2,@declanoscanlon
1204275690113323008,1144105477216886784,2,@declanoscanlon
1204275690113323008,1180965314596655105,2,@declanoscanlon
557938091,1180965314596655105,1,@declanoscanlon
822946191130447872,1206350921409662977,1,@declanoscanlon
104686580,1206350921409662977,1,@declanoscanlon
1204275690113323008,1206350921409662977,2,@declanoscanlon
557938091,1206350921409662977,1,@declanoscanlon
1209312707696041984,1206350921409662977,2,@declanoscanlon
1209312707696041984,1206350921409662977,2,@declanoscanlon
518748420,793301354244608000,1,@declanoscanlon
1209312707696041984,796772742494322688,2,@declanoscanlon
822946191130447872,796772742494322688,1,@declanoscanlon
1209312707696041984,796772742494322688,2,@declanoscanlon
1206300160155963392,2420683016,1,@declanoscanlon
1205868329455493120,796772742494322688,1,@declanoscanlon
1205638720457715712,933603288,1,@declanoscanlon
1205664150397112320,2338214224,1,@declanoscanlon
1205638720457715712,1208795851717562369,1,@declanoscanlon
1205638720457715712,1138880280410898432,1,@declanoscanlon
230371636,1206708469526679553,1,@declanoscanlon
1205638720457715712,1102183441322426368,1,@declanoscanlon
1205638720457715712,982998157779980288,1,@declanoscanlon
41652832,778923280904355840,1,@declanoscanlon
1205638720457715712,1170837944602693634,1,@declanoscanlon
1205566030971637760,1205949043156885505,1,@declanoscanlon
1205638720457715712,2364123645,1,@declanoscanlon
1205638720457715712,574837851,1,@declanoscanlon
1200566599939428352,1189892854061109250,1,@declanoscanlon
1206412422552182784,822946191130447872,1,@declanoscanlon
1205566030971637760,155511965,1,@declanoscanlon
3837719656,1710412820,1,@declanoscanlon
1209312707696041984,603767399,2,@declanoscanlon
1205684557338595328,1207724406526631938,1,@declanoscanlon
1205566030971637760,1207724406526631938,1,@declanoscanlon
1205638720457715712,1215376847963414529,1,@declanoscanlon
1205638720457715712,364137502,1,@declanoscanlon
1205638720457715712,1216068458049343488,1,@declanoscanlon
1205638720457715712,1206709199549456384,1,@declanoscanlon
1209312707696041984,1206412422552182784,2,@declanoscanlon
1165829340162142208,1206412422552182784,1,@declanoscanlon
1165829340162142208,1206412422552182784,1,@declanoscanlon
1205684557338595328,30054029,1,@declanoscanlon
1206300160155963392,1211642960409849856,2,@declanoscanlon
1197860672769576960,1216136394734739457,1,@declanoscanlon
3846148359,1216136394734739457,1,@declanoscanlon
822946191130447872,1123776838575296513,1,@declanoscanlon
1161336366,230371636,1,@declanoscanlon
1206300160155963392,1209450042194563079,2,@declanoscanlon
4219884359,1161336366,1,@declanoscanlon
1206300160155963392,1207326628038299649,1,@declanoscanlon
1205638720457715712,1217444422310420483,1,@declanoscanlon
967759316425101312,2335017870,1,@declanoscanlon
41652832,1214249347451248641,1,@declanoscanlon
1209312707696041984,1204428882809643014,2,@declanoscanlon
1209312707696041984,1204428882809643014,2,@declanoscanlon
1204275690113323008,1204428882809643014,2,@declanoscanlon
16372782,2335017870,1,@declanoscanlon
2887529703,3309938213,1,@declanoscanlon
33099420,1206199594390032385,1,@declanoscanlon
798374156391874560,982998157779980288,2,@declanoscanlon
1209312707696041984,734933654,2,@declanoscanlon
1115372237714935808,1115372237714935808,1,@declanoscanlon
1212857293835911168,434986520,1,@declanoscanlon
1209312707696041984,15362133,2,@declanoscanlon
964717684029083648,15362133,1,@declanoscanlon
188748752,851481718141988868,1,@declanoscanlon
188748752,2420683016,1,@declanoscanlon
1197860672769576960,1207626838010400769,1,@declanoscanlon
1197860672769576960,1207626838010400769,1,@declanoscanlon
1209312707696041984,1104759620495704064,2,@declanoscanlon
1209312707696041984,1104759620495704064,2,@declanoscanlon
454090001,1207511286898135040,1,@declanoscanlon
1206765635990171648,1207511286898135040,2,@declanoscanlon
1216049152049762304,1207511286898135040,1,@declanoscanlon
817234799282810880,1207511286898135040,1,@declanoscanlon
1204275690113323008,797092892724568066,2,@declanoscanlon
188748752,1215378339864743943,1,@declanoscanlon
1205638720457715712,739631614490255360,1,@declanoscanlon
16372782,1206350921409662977,1,@declanoscanlon
26139914,1206350921409662977,1,@declanoscanlon
1965858169,1206350921409662977,2,@declanoscanlon
60518078,1206350921409662977,1,@declanoscanlon
256982698,1206350921409662977,2,@declanoscanlon
1206765635990171648,1206350921409662977,2,@declanoscanlon
41652832,1206350921409662977,1,@declanoscanlon
877868273886474240,1144191317511147522,1,@declanoscanlon
1205566030971637760,1187793935374131201,1,@declanoscanlon
1206300160155963392,1180965314596655105,1,@declanoscanlon
967759316425101312,910829124,1,@declanoscanlon
2338214224,1205664150397112320,1,@declanoscanlon
2887529703,1169351226674176000,1,@declanoscanlon
1204275690113323008,798374156391874560,2,@declanoscanlon
785548293430452224,1215852994765512704,1,@declanoscanlon
3846148359,15362133,1,@declanoscanlon
3846148359,1183658840077680640,1,@declanoscanlon
3846148359,1183658840077680640,1,@declanoscanlon
1206300160155963392,3292332352,1,@declanoscanlon
798374156391874560,489899095,2,@declanoscanlon
964717684029083648,964717684029083648,1,@declanoscanlon
1237495418,1167476245694599168,1,@declanoscanlon
815774607110242304,60518078,1,@declanoscanlon
989275108400300032,188748752,2,@declanoscanlon
1215378464607559680,1207639548206993408,1,@declanoscanlon
1965858169,1211470546719793153,2,@declanoscanlon
2887529703,989275108400300032,1,@declanoscanlon
1205684557338595328,1206691050800189442,1,@declanoscanlon
1203739301336489984,3400737969,1,@declanoscanlon
454090001,1218214425355792386,1,@declanoscanlon
454090001,1121445886595178497,1,@declanoscanlon
41652832,1218214425355792386,1,@declanoscanlon
454090001,3400737969,1,@declanoscanlon
1165829340162142208,1206297737479766017,1,@declanoscanlon
1215378464607559680,1216178594554183680,1,@declanoscanlon
815774607110242304,256982698,1,@declanoscanlon
813103908,989275108400300032,1,@declanoscanlon
1144105477216886784,2338214224,1,@declanoscanlon
1144105477216886784,2338214224,1,@declanoscanlon
188748752,1205564253681471488,1,@declanoscanlon
1206300160155963392,256982698,1,@declanoscanlon
2338214224,377474863,1,@declanoscanlon
1144105477216886784,2338214224,1,@declanoscanlon
1206300160155963392,815774607110242304,1,@declanoscanlon
3846148359,1206350921409662977,1,@declanoscanlon
1216049152049762304,3524008282,1,@declanoscanlon
230371636,1213593479260954624,1,@declanoscanlon
1205684557338595328,2420683016,1,@declanoscanlon
23599330,23599330,1,@declanoscanlon
188748752,1213593479260954624,1,@declanoscanlon
188748752,496960838,1,@declanoscanlon
982998157779980288,982998157779980288,1,@declanoscanlon
188748752,2360450804,1,@declanoscanlon
33099420,1206350921409662977,1,@declanoscanlon
230371636,489899095,1,@declanoscanlon
1197860672769576960,1206350921409662977,1,@declanoscanlon
1197860672769576960,1206350921409662977,1,@declanoscanlon
3846148359,1206350921409662977,1,@declanoscanlon
1205684557338595328,46141112,1,@declanoscanlon
1205684557338595328,1206350921409662977,1,@declanoscanlon
1205684557338595328,1209312707696041986,1,@declanoscanlon
33099420,1209312707696041986,1,@declanoscanlon
188748752,30560108,1,@declanoscanlon
188748752,1169338766508593152,1,@declanoscanlon
1205684557338595328,1206412422552182784,1,@declanoscanlon
1206300160155963392,100396728,1,@declanoscanlon
188748752,1206944640873779200,1,@declanoscanlon
188748752,1211758398082932736,1,@declanoscanlon
188748752,1205908477266350081,1,@declanoscanlon
982998157779980288,982998157779980288,1,@declanoscanlon
1205684557338595328,796772742494322688,1,@declanoscanlon
230371636,1206736279876050945,1,@declanoscanlon
2338214224,1144105477216886784,1,@declanoscanlon
2338214224,1144105477216886784,1,@declanoscanlon
815774607110242304,2338214224,1,@declanoscanlon
1144105477216886784,1203739301336489984,1,@declanoscanlon
785548293430452224,1206700283356684294,1,@declanoscanlon
41652832,1206766398489407488,1,@declanoscanlon
877868273886474240,1206766398489407488,1,@declanoscanlon
230371636,982998157779980288,1,@declanoscanlon
188748752,316495129,1,@declanoscanlon
188748752,1213938417123254272,1,@declanoscanlon
1203739301336489984,2975712237,1,@declanoscanlon
16372782,3001664273,1,@declanoscanlon
1203739301336489984,2975712237,1,@declanoscanlon
3846148359,1215254421665472512,1,@declanoscanlon
3413194138,1215386142750793729,1,@declanoscanlon
188748752,1207511286898135040,1,@declanoscanlon
230371636,100396728,1,@declanoscanlon
1205684557338595328,1206279880121487361,1,@declanoscanlon
41652832,1206279880121487361,1,@declanoscanlon
1205684557338595328,1209483347635900416,1,@declanoscanlon
188748752,153062199,1,@declanoscanlon
518748420,2338214224,1,@declanoscanlon
2338214224,1144105477216886784,1,@declanoscanlon
188748752,3188930368,1,@declanoscanlon
188748752,1217282702157778944,1,@declanoscanlon
188748752,1020855232811683840,1,@declanoscanlon
41652832,1205684557338595330,1,@declanoscanlon
230371636,2338214224,1,@declanoscanlon
188748752,1180965314596655105,1,@declanoscanlon
33099420,876686119827513344,1,@declanoscanlon
188748752,798374156391874560,1,@declanoscanlon
188748752,1055930895125938177,1,@declanoscanlon
188748752,1206716498808573952,1,@declanoscanlon
188748752,255273996,1,@declanoscanlon
188748752,1206716103415738368,1,@declanoscanlon
1197860672769576960,1133366858453663745,1,@declanoscanlon
1197860672769576960,1133366858453663745,1,@declanoscanlon
3846148359,1133366858453663745,1,@declanoscanlon
35333209,1214594442914611200,1,@declanoscanlon
188748752,1215383891458039809,1,@declanoscanlon
2338214224,230371636,1,@declanoscanlon
188748752,1102183441322426368,1,@declanoscanlon
188748752,1472540850,1,@declanoscanlon
877868273886474240,1651667904,1,@declanoscanlon
188748752,1651667904,1,@declanoscanlon
1197860672769576960,1197860672769576960,1,@declanoscanlon
1206300160155963392,404290687,1,@declanoscanlon
1206300160155963392,189846332,1,@declanoscanlon
230371636,1204444099715178496,1,@declanoscanlon
1205638720457715712,100396728,1,@declanoscanlon
1965858169,1206297737479766017,2,@declanoscanlon
1205638720457715712,798374156391874560,1,@declanoscanlon
33099420,1207441693877948416,1,@declanoscanlon
188748752,542896746,1,@declanoscanlon
557938091,557938091,1,@declanoscanlon
188748752,2687338806,1,@declanoscanlon
3846148359,1208795851717562369,1,@declanoscanlon
1206300160155963392,1208795851717562369,1,@declanoscanlon
454090001,867336469,1,@declanoscanlon
1206300160155963392,1211642960409849856,1,@declanoscanlon
1205638720457715712,4865776787,1,@declanoscanlon
1206300160155963392,1209450042194563079,1,@declanoscanlon
230371636,1214249347451248641,1,@declanoscanlon
3846148359,3846148359,1,@declanoscanlon
454090001,1206701318594805762,1,@declanoscanlon
518748420,1144105477216886784,1,@declanoscanlon
1205638720457715712,1216881488240824321,1,@declanoscanlon
35333209,1206937216372662272,1,@declanoscanlon
877868273886474240,557938091,1,@declanoscanlon
1205638720457715712,60518078,1,@declanoscanlon
41652832,1206199594390032385,1,@declanoscanlon
877868273886474240,1204428882809643014,1,@declanoscanlon
1205638720457715712,2420683016,1,@declanoscanlon
1205638720457715712,308108279,1,@declanoscanlon
454090001,1272310711,1,@declanoscanlon
454090001,574837851,1,@declanoscanlon
34310712,138843333,1,@declanoscanlon
63625260,1206320151274106880,1,@declanoscanlon
1206765635990171648,1206320151274106880,1,@declanoscanlon
275676542,1206320151274106880,2,@declanoscanlon
785548293430452224,1680076184,1,@declanoscanlon
1205638720457715712,1206270342580322304,1,@declanoscanlon
454090001,1206297737479766017,1,@declanoscanlon
877868273886474240,1207326628038299649,1,@declanoscanlon
815774607110242304,60518078,2,@declanoscanlon
454090001,1217612675707998208,1,@declanoscanlon
1965858169,1217612675707998208,2,@declanoscanlon
785548293430452224,1206086179860484096,1,@declanoscanlon
1205638720457715712,1217612675707998208,1,@declanoscanlon
1205638720457715712,1129184099070074880,1,@declanoscanlon
877868273886474240,815774607110242304,1,@declanoscanlon
41652832,293519941,1,@declanoscanlon
33099420,982998157779980288,1,@declanoscanlon
454090001,603767399,1,@declanoscanlon
35333209,2364123645,1,@declanoscanlon
35333209,603767399,1,@declanoscanlon
1211470546719793152,2364123645,1,@declanoscanlon
41652832,1203739301336489984,1,@declanoscanlon
35333209,877868273886474240,1,@declanoscanlon
1965858169,2364123645,2,@declanoscanlon
1965858169,1205648257956958210,1,@declanoscanlon
33099420,1206716103415738368,1,@declanoscanlon
33099420,1209483347635900416,1,@declanoscanlon
518748420,23802377,1,@declanoscanlon
815774607110242304,1216136394734739457,2,@declanoscanlon
1237495418,23802377,1,@declanoscanlon
41652832,739631614490255360,1,@declanoscanlon
155511965,1215438323294011393,1,@declanoscanlon
877868273886474240,1205911336108068865,1,@declanoscanlon
815774607110242304,1204423229076656128,1,@declanoscanlon
1205638720457715712,877868273886474240,1,@declanoscanlon
877868273886474240,1207235570876977153,1,@declanoscanlon
1203739301336489984,1144105477216886784,1,@declanoscanlon
813103908,1215438323294011393,1,@declanoscanlon
1144105477216886784,1203739301336489984,1,@declanoscanlon
1965858169,1180965314596655105,1,@declanoscanlon
1965858169,1180965314596655105,2,@declanoscanlon
1203739301336489984,815774607110242304,1,@declanoscanlon
454090001,1965858169,1,@declanoscanlon
1205638720457715712,1206715855813382144,1,@declanoscanlon
1205638720457715712,1023393919659335680,1,@declanoscanlon
1205638720457715712,1204423229076656128,1,@declanoscanlon
1205638720457715712,964717684029083648,1,@declanoscanlon
1205638720457715712,1208795851717562369,1,@declanoscanlon
1144105477216886784,1203739301336489984,1,@declanoscanlon
33099420,33099420,1,@declanoscanlon
104686580,327808606,1,@declanoscanlon
327808606,327808606,1,@declanoscanlon
2303398880,2303398880,1,@declanoscanlon
327808606,327808606,1,@declanoscanlon
454090001,1206720071525117952,1,@declanoscanlon
1203739301336489984,66424583,1,@declanoscanlon
1205638720457715712,1210272949984514053,1,@declanoscanlon
151625471,1144105477216886784,1,@declanoscanlon
1211470546719793152,1144105477216886784,1,@declanoscanlon
1205638720457715712,908024304339734528,1,@declanoscanlon
151625471,1205911336108068865,1,@declanoscanlon
1216039949570580480,1205911336108068865,1,@declanoscanlon
1216039949570580480,1216039949570580480,1,@declanoscanlon
1215480495007576064,1205911336108068865,1,@declanoscanlon
1205638720457715712,1207326628038299649,1,@declanoscanlon
1203739301336489984,54886540,1,@declanoscanlon
454090001,1171474062809321474,1,@declanoscanlon
1205638720457715712,982998157779980288,1,@declanoscanlon
454090001,1208795851717562369,1,@declanoscanlon
1205638720457715712,1138880280410898432,1,@declanoscanlon
4322065997,954956497246593024,1,@declanoscanlon
454090001,1205725531171364864,1,@declanoscanlon
1215480495007576064,1211470546719793153,1,@declanoscanlon
1203739301336489984,25728028,1,@declanoscanlon
1205638720457715712,815774607110242304,1,@declanoscanlon
68064142,283091638,1,@declanoscanlon
1203739301336489984,25728028,1,@declanoscanlon
454090001,25728028,1,@declanoscanlon
230371636,1651667904,1,@declanoscanlon
68064142,1208031055040720896,1,@declanoscanlon
230371636,1209483347635900416,1,@declanoscanlon
230371636,1170837944602693634,1,@declanoscanlon
1206412422552182784,138843333,1,@declanoscanlon
1363469857,829187599860428802,1,@declanoscanlon
230371636,1123776838575296513,1,@declanoscanlon
4322065997,4322065997,1,@declanoscanlon
1200566599939428352,3305508632,1,@declanoscanlon
230371636,1216091691234537477,1,@declanoscanlon
2303398880,2303398880,1,@declanoscanlon
1200566599939428352,1096390185166749697,1,@declanoscanlon
2398355144,1205566030971637761,1,@declanoscanlon
188748752,90972731,1,@declanoscanlon
1363469857,1078857673674653696,1,@declanoscanlon
1173659989820362752,1078857673674653696,1,@declanoscanlon
