1177647424506093569	66923871
609487530	371975760
1114541376371167233	982640749824151552
96177877	96177877
24543872	722628045572567040
227117166	1086052105604005888
1170005871474032642	2949111092
1170005871474032642	2394981107
746036046094340101	128109346
3359745293	1064318959904800768
780421083325497344	124237063
859410655878807553	981691454962749440
25105436	132932932
27818124	1126859785
1171295227472039936	593289567
894323839731204100	1139637646806933504
41401222	41401222
1071136421539405824	19084896
838767533817741312	981691454962749440
374684374	19084896
1086844010721955840	246103
317375275	1547151510
613836066	340356226
191148290	19842742
262781827	216776631
779513335393968128	156568938
1371313632	4470332668
904796644721479680	119716653
1080137644837871617	1034693937103925248
505836008	981691454962749440
380886010	98576132
923745634724864001	126966274
37253998	600105780
2598266892	2832261790
981691454962749440	807095
1374781230	66923871
702962113380290561	21866939
973000873	3846148359
148674991	2875831633
893619396035436544	893619396035436544
75653127	624367140
761548191959441408	66923871
922806178446327809	958121436186488832
23443030	66923871
799592393364373504	295705264
2392243475	1080485692298444800
1068317125566095361	467823431
616608467	784738327425589248
616608467	784738327425589248
1156333510732451843	15497622
1556631295	958121436186488832
1686122564	19084896
57712793	18456335
229749459	501527639
848791875825913860	723590002437939200
893619396035436544	1638476484
3302814657	16931273
28497404	23176276
14505183	784738327425589248
14505183	784738327425589248
763618520	755405600289349632
315839513	1064318959904800768
86566729	467823431
842465070135279616	203054475
45028927	467823431
918420207064027138	983089422861291520
3291963669	1110032180237852672
60031275	372110111
433817753	1074518754
616608467	784738327425589248
264488886	1002563322540187648
1160338001773453315	1148104847394140160
27873469	33256849
34621886	17995528
25135325	731616058495389696
1190454822454980608	868297606816026624
1126348397596688384	851985789072408576
36402257	1126859785
1148018994	611406897
1129715318190792704	1129715318190792704
2165131938	16931273
342689900	1007726838
36212701	18655567
177227873	1089157733767675904
956553365017845760	35859921
850974194	993153006
1011998575692136449	4322065997
1025433475313065984	1731805261
925335865232064512	3353269433
161737102	55338739
482334246	3081786572
46238978	66923871
133330877	85227160
221141835	66923871
17997467	55338739
1137370106407862272	46565706
1046104351301758976	66923871
883529255853867008	881105019667447808
28712147	1039139660927258624
988990495081795584	988990495081795584
601475038	2374441196
1611764414	19722699
1182851552425529344	66923871
17661016	4822824047
763618520	15146558
712118958346743808	784738327425589248
712118958346743808	784738327425589248
2982380384	9624742
1070309424152092672	958121436186488832
634486980	1163381744218726400
283737962	731616058495389696
2973096358	958121436186488832
1187012796484964353	956283913835614208
154125850	428739269
182848798	2826180057
394247784	38489678
706441436	19608297
1252695656	14260960
857943253970300928	3081786572
1643747220	66923871
423641752	19084896
1201221227177598976	1112987812503212032
4322065997	4322065997
248311383	864459251737022464
2218000892	467823431
1179391256323072001	2394981107
276200164	18655567
822500224107036672	66923871
1048667595304591360	1339835893
897346643288182785	1125650403373092864
1948288165	1187836439519735808
451048368	807095
1367154684	892971121590403072
2612798365	709732368
2656461090	66923871
25399024	78039625
375662595	807095
2897898719	78621972
326297245	228128297
763618520	50078912
2942658381	2987464240
1171295227472039936	2342116884
55916103	709732368
2515735608	784738327425589248
2515735608	784738327425589248
1200491995938066432	66923871
17624653	19722699
14850098	807095
14850098	807095
419056889	731616058495389696
1115412485283164161	593938179
1199131656965238785	425986697
211259058	2219311514
1049047080096997377	483086093
1094283043701968897	16949344
1017769261928837121	1724568720
48806455	18655567
196134547	958121436186488832
323869695	1126859785
770492281	4322065997
80741093	1064318959904800768
995740424	14305797
185789961	185789961
972323451951374336	746079643153891328
1169294417636671488	606360927
182663887	709732368
1474899006	731616058495389696
1531833763	97219875
1348227895	284897008
3948881354	958121436186488832
884444538227445760	98576132
1086025534847488000	935601367
1737141056	104778698
1468323792	862876362289238016
2463374570	4852189571
136475385	1618566679
39275464	66923871
3565384335	279184000
145703465	2900855145
199027092	6017542
932410504076840960	957410896816496640
706441436	294393348
868297606816026624	1089279386103279616
1114541376371167233	1114541376371167232
1064922288699539456	70250595
2209822762	216776631
1145152012180439040	467823431
20452161	20452161
355415999	1064318959904800768
3223754688	731616058495389696
1041196394340483075	948639920863707136
127851332	63636627
2483482020	1086091739256049664
3032145463	19842742
91044182	379248303
41401222	1016451774
778018952991666176	743149485895860224
1114541376371167233	982640749824151552
54425906	10378382
824629645366755329	3010780784
125546491	18655567
1017769261928837121	2374295912
487595501	180326389
206240244	361919460
714403258308161536	592730371
913600034687533057	66923871
268982264	845342349077233664
1097627285757267969	24442008
23431193	3076115325
145703465	2900855145
921162067738025984	945664589269577728
2651672634	2936813769
845325104678682626	226320142
299062905	905769986668548096
1195924874218426370	2362437362
1138744252526223360	14216123
970357797656383488	1034693937103925248
1082451804007223296	945664589269577728
1160692762544607232	1110649520314970112
16073596	27013292
1051129297514172416	1064318959904800768
271090812	271090812
1976760078	709732368
1125938864097460224	742143
3121568303	935601367
2481426612	66923871
1611764414	18655567
1042542804	755128553545601024
168447910	1223375684
384920113	17995528
140984835	743149485895860224
145703465	2900855145
911143301033709575	305023825
362083857	30354991
2469884463	702856798445895680
2148063864	379248303
1003945095371030531	467823431
792013228658135040	1184232077933383680
19976598	467823431
3663942022	3450865394
862876362289238017	978392510660661248
145703465	2900855145
266136066	17995528
1170808478329384960	150766244
2655289231	471672239
1322047855	54506896
248991281	818910970567344128
1368701184	21465838
3140001560	1970818394
3400329311	1126859785
580389576	66923871
951247339611713537	3169083391
1633139820	27750488
996690842	19722699
145703465	2900855145
1077857546	104730537
63339242	1011652689409839104
720740855557058565	66923871
141296957	215207998
784580733629267968	784738327425589248
784580733629267968	784738327425589248
1161455156548001792	3470039855
855761167678971905	945664589269577728
515642233	66923871
447450826	4322065997
1529421373	3062054052
33763038	18801708
3000888922	739762692
897179512437428224	958121436186488832
54472438	85227160
724701709	66923871
866313023073419265	1624345886
2921033968	1043935899942367232
249889147	18801708
751459660159266816	17995528
25660377	104778698
21465838	1064318959904800768
145703465	2900855145
71212106	784738327425589248
71212106	784738327425589248
182839127	1352962327
9668952	18655567
1102645163774533632	86138947
701960222227755008	66923871
3232855142	66923871
20610029	18655567
14296489	1196955175862169600
15582106	17472418
1191014312481046529	1500129642
2883446518	2883446518
64558771	784738327425589248
2466993354	18997068
42247340	1279354572
399532863	399532863
538660618	348274318
1066834301659025408	412740941
426903572	1115874631
706883435097358338	216776631
15999667	2761592377
233814159	19843630
1171593322370076674	775768309816066048
3016553496	18801708
3178034635	1347449610
808026072805675009	1034693937103925248
4322065997	1016451774
432563620	221245461
889832673501487105	583786314
953479716	1223375684
892863437071556608	896731633704947712
933385373018984448	20844341
18997068	18997068
143663678	18655567
487595501	19177501
3315364939	784738327425589248
3002069224	4237834456
1023668111642378244	18093097
1370819100	1021111278826409984
3032145463	75686570
2228130159	66923871
213159189	17995528
26307708	978392510660661248
160009739	190469209
2997822325	54390323
20585449	18655567
1686221868	17995528
1057433697379598337	66923871
454415945	17995528
153901716	601535938
16058649	66923871
15573751	17995528
130761352	51263592
385933538	18655567
415075929	379248303
2227346831	1915033663
1289420383	78621972
1053389377	323327211
746985479992709120	18655567
728572284206764032	128109346
69004966	17995528
977927343917314050	977927343917314048
244775645	103042107
784102618733932544	18655567
6293152	18801708
813950832576237572	16815644
1142889037	379248303
711324150204338177	54506896
1636376978	34262462
899474474843553792	1058567132009574400
1090738169430061057	18801708
59251924	709732368
216174314	388349327
2377965165	20580887
955627607235743751	755057897583804416
808174976859705344	896731633704947712
1170765095363928069	709732368
19259844	30354991
258535999	2374441196
43409750	492330913
19259844	357606935
733733770680016901	66923871
1130117345639141378	1352962327
251709220	110417782
583786314	93115683
4925541462	4925541462
1196039544	15754281
4847281	19722699
989136436413849602	16949344
1190726565073522694	147752665
5895742	85227160
1106953709735591937	811763238
955627607235743751	755057897583804416
371921036	21866939
538482349	1223375684
305713110	1126859785
1862090197	279184000
77156215	816349449437921280
894007020411473920	2374441196
911339449036034050	323327211
836277394415751170	406706176
740704003	501527639
168222525	2832261790
1114541376371167233	515791810
501269724	1082380458976051200
195306245	2617950786
27141520	843919730964545536
922409540393373696	777558252
1851893786	72843097
287357414	18655567
2884769488	784738327425589248
1363618039	18997068
2763131936	826488211954352128
824276601252630528	18655567
2366419128	709732368
623732328	613775646
2582634510	2394981107
107501328	4730545879
2728468209	813801457950609408
238385284	1126859785
1567055767	323327211
893619396035436544	1118963023262175232
1722907592	66923871
1118197376160808966	784738327425589248
55073144	502309302
4126010893	34262462
219570485	14301074
15027151	784738327425589248
983363851088486400	216776631
2288498768	19084896
1006896298773975040	1124166700176367616
499312398	78614459
575680212	808287766647885824
866385680204800000	1163809923110592512
830140490817347585	211884983
1188588413118832640	716601557165301760
22133128	216469437
2892033952	18655567
505196684	28785486
438687843	267331036
858509735607361536	19722699
1231726628	969781208321331200
1537232563	54506896
107501328	952343852
26307708	978392510660661248
487595501	50393960
358336318	190469209
487595501	811229675758505984
964336968812253184	840441363401441280
2687933977	808287766647885824
1547151510	988990495081795584
280207588	407913241
2392243475	731616058495389696
244775645	153488664
1063213166820175873	854282044410544128
999836439423651840	1090650796537057280
3100526520	621516838
451186376	18655567
505218318	171598736
222193729	784738327425589248
2358374925	171934520
866344262350327808	66923871
868297606816026624	70880626
133186170	18655567
2248582168	2826180057
756007446859001856	66923871
4128305782	1064318959904800768
42253616	18655567
1196467504840884224	731616058495389696
4350321916	2394981107
2194461751	19084896
23994034	199766003
1446000644	21146176
182935271	104778698
763134283561205760	336562434
1172266398724366336	613775646
1195674578	20580887
1466176488	57396471
2508422724	3227070693
763134283561205760	811229675758505984
211630034	128109346
47414032	2374441196
454395016	958121436186488832
317377922	323327211
1087064641262501890	1131228012165455872
47152819	983089422861291520
23605505	3385375570
564511791	18655567
830140490817347585	211884983
246640499	731616058495389696
437184900	1183136256
3385375570	3385375570
743300387990437890	16465385
366449481	1164242702415699968
81913268	81913268
37590113	709732368
892274096	731616058495389696
1011121275295522816	1163381744218726400
2863067405	49485752
781644245945896960	467823431
946436714465079296	1164242702415699968
989364869538328578	931286316
21403469	85310691
86503842	843919730964545536
223716829	357648167
6298392	128109346
57396471	248735463
8573022	18655567
73290484	1970818394
345675455	2394981107
739487196793720833	2320745983
90293119	1064318959904800768
97777729	57582361
912883445386313729	101950595
7902722	413073232
3405297195	1884603906
2397353615	784738327425589248
32279202	1292206554
259102704	54390323
24652317	2303347514
2867963116	86626845
355859215	538456752
20089566	379248303
93957719	17995528
957352945032540170	16949344
1660049084	945664589269577728
763104361799114752	731616058495389696
226339660	1330490503
613775646	1172266398724366336
823547619863576577	823547619863576576
742524384879902720	467823431
433367137	996558062314901504
37655561	18655567
2849064914	958121436186488832
749229286410883072	731616058495389696
3188266486	38489678
50084549	121545137
453644991	216776631
1068551781469298688	1068551781469298688
35315865	35315865
1155452351668318208	69172612
513521744	1681266907
1109462578365775872	739762692
22387220	17995528
1069437140184981504	958121436186488832
770492281	1970818394
35615605	66923871
4563636013	1198127415840526336
752122638936395777	5120691
21429720	18655567
1037904134853341184	66923871
224786577	51263592
27892256	18655567
35315865	1948414496
1163887880	171598736
1082119191933513728	4196983835
138848810	1036737137205501952
1352962327	1352962327
2942673999	1154022730787893248
936065233	76417139
2494157430	965575746432458752
715977892992323588	1076161611033968640
36574304	807095
7078452	18655567
124593106	481792710
1597408068	20580887
2799669294	2394981107
941343724122005504	1124166700176367616
237664564	16949344
2456510269	2374441196
4563636013	1198127415840526336
10221882	2482671150
710955910491979776	784738327425589248
857589911511281664	1064318959904800768
483435574	46262810
1180118142107836416	2800268383
581145322	16931273
16797082	16931273
37682215	467823431
1109896806010376194	215207998
29056545	18655567
1307233507	1064318959904800768
16931273	1192576048367652864
26738425	19084896
16931273	1192576048367652864
2927352145	818910970567344128
4889338797	66923871
1109460005609267201	19084896
762399377201565696	379248303
317375275	2342116884
431462735	431462735
1085669190399254529	47597989
312802809	912978566
976994285173313536	807095
24252214	66923871
1148645110307020803	102119821
22725872	14952383
287838109	216776631
17085007	731616058495389696
996981025086427136	784738327425589248
2286953017	53503202
223716829	705694814612938752
1187206227719180288	66923871
1977102992	66923871
3054059736	454919764
454517080	91731354
3302814657	18655468
252776388	252776388
252776388	2696968765
381743098	371975760
2835808150	1191876603187470336
27720795	21204604
3302447514	66923871
881105019667447808	881105019667447808
223716829	72843097
241509157	237845487
1042891995264557056	57441414
727614725882662912	731616058495389696
389617368	104778698
250310612	168498457
1150798443603849216	216776631
240130613	348274318
182296623	2828761812
2565113558	18655567
50873227	621516838
388911056	15828911
275397354	1472540850
1034113601957576704	19084896
820970607944863745	339351467
803515896	3256220315
28501019	2374441196
51726980	84678363
26307708	978392510660661248
891580352535375872	54506896
69641315	66923871
531481646	739762692
891775857307467777	956283913835614208
1285895432	221162525
754507308512620546	38489678
179795228	91004503
1110649520314970112	2342116884
950346021896376320	951864371210317824
392537035	66923871
223716829	16949344
920762657828872192	21224486
855195446431670275	731616058495389696
797578383362236416	978392510660661248
1004938200765345794	731616058495389696
47729042	172296682
123006382	3154147845
145329747	18655567
4301745941	1088178903825506304
14441753	18655567
1713915704	54506896
978392510660661248	797578383362236416
200945541	843919730964545536
23245455	1064318959904800768
25464300	1075517806551154688
1099826815215042567	3154147845
849786855683899393	2374441196
2405640916	190469209
877738521485877248	66923871
284504176	284504176
209794571	3293333421
23817161	19084896
978392510660661248	797578383362236416
798341756	840441363401441280
619374801	66923871
1125065740493582336	1124166700176367616
3640646474	66923871
20063765	139297349
716732556	237264853
1147151094805487616	1124166700176367616
52430307	1618566679
244234172	348274318
870524638270414848	702856798445895680
52430307	1618566679
4924190242	784738327425589248
1082239601480093696	945664589269577728
195493395	18655567
490975532	66923871
19062853	958121436186488832
796974499711356930	739762692
845310412153348096	70250595
938073744488067072	98576132
2523230989	21414576
401710041	66923871
354523574	53503202
2172605725	739762692
24089735	133927579
1110649520314970112	1547151510
1145049729299914753	2406951937
1163887880	95943406
42985637	2374441196
1134368478759178240	950070803395203072
1006210459836518401	1006210459836518400
21775590	18655567
1163887880	2374441196
44680231	66923871
1058136768300621825	66923871
169849065	111412750
309386301	731616058495389696
3362792968	19084896
1157778020	260063492
2407482740	279184000
895019115483496448	792876230
1115482655590580224	786145990076092416
3231311161	912526912248963072
1076508151531225088	4303339095
1046887065949016064	731616058495389696
950497107756109824	66923871
970635041117278208	784738327425589248
1061269805410516992	731616058495389696
212611209	374566029
1406611710	1502756785
1128841525025095680	1068551781469298688
895019115483496448	792876230
1172653287373529088	74281263
809630889303048192	1600958094
56337804	985479013538959360
